business_name,technical_name,rule_name,object_name,start_line,end_line,start_column,end_column
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlecommentmanager.Update_Comments,98,98,22,55
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,147,147,26,68
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,167,167,29,73
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,148,148,27,69
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,168,168,26,70
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,147,147,26,68
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,167,167,29,73
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,148,148,27,69
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,168,168,26,70
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,147,147,26,68
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,167,167,29,73
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,148,148,27,69
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,168,168,26,70
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,147,147,26,68
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,167,167,29,73
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,148,148,27,69
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.ApprovedDelete_Article,168,168,26,70
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.Update_Category,214,214,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.Update_Category,214,214,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.Update_Category,214,214,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_articlemanager.Update_Category,214,214,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Add_Category,116,116,31,65
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Add_Category,116,116,31,65
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Add_Category,116,116,31,65
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Add_Category,116,116,31,65
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Delete_Category,90,90,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Delete_Category,90,90,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Delete_Category,90,90,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Delete_Category,90,90,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Edit_Handle,182,182,171,196
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Edit_Handle,182,182,171,196
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Edit_Handle,182,182,171,196
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Edit_Handle,182,182,171,196
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Update_Category,65,65,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Update_Category,65,65,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Update_Category,65,65,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_categorymanager.Update_Category,65,65,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.DeleteAllSelectedItems_Click,168,168,29,87
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.DeleteAllSelectedItems_Click,169,169,29,87
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.DeleteAllSelectedItems_Click,169,169,29,87
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.DeleteAllSelectedItems_Click,168,168,29,87
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.DeleteAllSelectedItems_Click,169,169,29,87
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.DeleteAllSelectedItems_Click,168,168,29,87
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.DeleteAllSelectedItems_Click,168,168,29,87
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.DeleteAllSelectedItems_Click,169,169,29,87
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,119,119,25,67
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,118,118,25,67
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,137,137,23,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,119,119,25,67
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,118,118,25,67
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,137,137,23,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,119,119,25,67
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,118,118,25,67
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,137,137,23,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,119,119,25,67
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,118,118,25,67
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.RecipeComments_RowCommand,137,137,23,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.Update_Comments,97,97,22,55
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.Update_Comments,97,97,22,55
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.Update_Comments,97,97,22,55
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_commentsmanager.Update_Comments,97,97,22,55
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_confirmusersuspenddeleteedit.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_confirmusersuspenddeleteedit.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_confirmusersuspenddeleteedit.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_confirmusersuspenddeleteedit.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_deleteuser.DeleteUser_Click,31,31,22,59
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_deleteuser.DeleteUser_Click,31,31,22,59
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_deleteuser.DeleteUser_Click,31,31,22,59
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_deleteuser.DeleteUser_Click,31,31,22,59
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,68,68,22,55
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,68,68,22,55
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,72,72,24,61
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,75,75,23,54
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,68,68,22,55
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,72,72,24,61
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,75,75,23,54
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,72,72,24,61
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,75,75,23,54
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,68,68,22,55
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,72,72,24,61
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editing.Update_Recipe,75,75,23,54
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Page_Load,30,30,23,60
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Page_Load,30,30,23,60
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Page_Load,30,30,23,60
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Page_Load,30,30,23,60
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,97,97,31,102
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,78,78,23,60
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,97,97,31,102
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,98,98,30,100
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,97,97,31,102
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,78,78,23,60
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,98,98,30,100
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,97,97,31,102
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,98,98,30,100
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,78,78,23,60
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,98,98,30,100
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_editprofile.Update_User,78,78,23,60
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewusercookbook.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewusercookbook.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewusercookbook.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewusercookbook.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewuserfriendslist.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewuserfriendslist.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewuserfriendslist.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewuserfriendslist.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewusersuspenionnote.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewusersuspenionnote.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewusersuspenionnote.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_popupviewusersuspenionnote.Page_Load,20,20,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.Delete_Recipes,606,606,25,51
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.Delete_Recipes,582,582,101,127
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.Delete_Recipes,606,606,25,51
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.Delete_Recipes,582,582,101,127
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.Delete_Recipes,606,606,25,51
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.Delete_Recipes,582,582,101,127
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.Delete_Recipes,606,606,25,51
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.Delete_Recipes,582,582,101,127
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.MonthSearch,437,437,72,111
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.MonthSearch,437,437,72,111
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.MonthSearch,437,437,72,111
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_recipemanager.MonthSearch,437,437,72,111
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_suspenduserwithnote.Page_Load,34,34,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_suspenduserwithnote.Page_Load,34,34,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_suspenduserwithnote.Page_Load,34,34,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_suspenduserwithnote.Page_Load,34,34,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_suspenduserwithnote.Suspend_User,45,45,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_suspenduserwithnote.Suspend_User,45,45,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_suspenduserwithnote.Suspend_User,45,45,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_suspenduserwithnote.Suspend_User,45,45,26,63
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_updatearticle.Update_Article,68,68,25,70
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_updatearticle.Update_Article,68,68,25,70
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_updatearticle.Update_Article,65,65,23,56
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_updatearticle.Update_Article,65,65,23,56
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_updatearticle.Update_Article,68,68,25,70
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_updatearticle.Update_Article,65,65,23,56
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_updatearticle.Update_Article,68,68,25,70
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,admin_updatearticle.Update_Article,65,65,23,56
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.AdminUpdateLastViewedHours_Click,175,175,71,116
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.AdminUpdateLastViewedHours_Click,175,175,71,116
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.AdminUpdateLastViewedHours_Click,175,175,71,116
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.AdminUpdateLastViewedHours_Click,175,175,71,116
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.ConfigProfilePage_Click,113,113,37,84
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.ConfigProfilePage_Click,113,113,37,84
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.ConfigProfilePage_Click,113,113,37,84
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.ConfigProfilePage_Click,113,113,37,84
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.CookBookSetting_Click,120,120,59,119
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.CookBookSetting_Click,120,120,59,119
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.CookBookSetting_Click,120,120,59,119
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.CookBookSetting_Click,120,120,59,119
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.EnabledDisableArticleComment_Click,106,106,50,102
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.EnabledDisableArticleComment_Click,106,106,50,102
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.EnabledDisableArticleComment_Click,106,106,50,102
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.EnabledDisableArticleComment_Click,106,106,50,102
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.EnabledDisbledRecipeComment_Click,98,98,71,109
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.EnabledDisbledRecipeComment_Click,98,98,71,109
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.EnabledDisbledRecipeComment_Click,98,98,71,109
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.EnabledDisbledRecipeComment_Click,98,98,71,109
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.FriendsListSetting_Click,127,127,62,114
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.FriendsListSetting_Click,127,127,62,114
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.FriendsListSetting_Click,127,127,62,114
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,configuration.FriendsListSetting_Click,127,127,62,114
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmaddeditrecipe.Page_Load,21,21,83,119
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmaddeditrecipe.Page_Load,21,21,83,119
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmaddeditrecipe.Page_Load,21,21,83,119
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmaddeditrecipe.Page_Load,21,21,83,119
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmlayoutchange.Page_Load,36,36,79,120
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmlayoutchange.Page_Load,40,40,81,120
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmlayoutchange.Page_Load,36,36,79,120
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmlayoutchange.Page_Load,40,40,81,120
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmlayoutchange.Page_Load,36,36,79,120
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmlayoutchange.Page_Load,40,40,81,120
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmlayoutchange.Page_Load,36,36,79,120
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,confirmlayoutchange.Page_Load,40,40,81,120
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editarticle.Update_Article,84,84,29,76
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editarticle.Update_Article,84,84,29,76
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editarticle.Update_Article,84,84,29,76
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editarticle.Update_Article,84,84,29,76
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editprofile.Update_User,105,105,34,104
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editprofile.Update_User,105,105,34,104
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editprofile.Update_User,104,104,35,106
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editprofile.Update_User,105,105,34,104
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editprofile.Update_User,104,104,35,106
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editprofile.Update_User,105,105,34,104
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editprofile.Update_User,104,104,35,106
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editprofile.Update_User,104,104,35,106
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,92,92,28,72
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,95,95,27,65
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,92,92,28,72
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,183,183,125,161
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,92,92,28,72
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,95,95,27,65
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,183,183,125,161
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,92,92,28,72
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,95,95,27,65
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,183,183,125,161
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,95,95,27,65
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,183,183,125,161
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,23,23,22,58
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,70,70,69,121
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,73,73,69,119
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,80,80,69,121
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,74,74,38,86
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,23,23,22,58
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,71,71,39,89
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,81,81,39,89
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,70,70,69,121
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,73,73,69,119
